129.8523295786261, 0.0009194484215902337
132.0685847284749, 0.0010360711149404347
136.01123195786357, 0.0012971039989239789
139.21485456641852, 0.0015137071016499992
143.65036681250794, 0.0018080635398990848
146.35907762273132, 0.001949676462303644
149.31149189913066, 0.00205239566043308
151.52378993782654, 0.0020884628767418364
154.4704732256596, 0.0020745155219146967
158.14976788521648, 0.001974442520036531
161.0905837323745, 0.001841050837182421
163.29564980930814, 0.0017298959747602594
165.50044298202437, 0.001613185562197309
167.95057704622116, 0.0014909147262039718
170.15577957526352, 0.0013825376388522052
172.85111807883226, 0.0012519286043580866
176.77397975245634, 0.001110184103134404
180.69793304295024, 0.0009906618024738785
184.8684552939032, 0.0008905790540165181
188.3037735830667, 0.0008238442262726857
193.94920667718645, 0.0007487322137112945
199.84120873176536, 0.0006930597533530689
205.48855215540726, 0.0006568365917772028
214.32901137523257, 0.0006233278525069686
227.09997358677035, 0.0006036300159551521
235.45056973628678, 0.0005979087739680588
244.29252992930805, 0.0005949555604721655
253.13476302654675, 0.0005975578971170619
267.38049962914266, 0.0006000530213908202
277.2053243612823, 0.0006054136399477224
280.1525534575502, 0.0006025773854021611
