130.01801663663895, 0.42105263157894823
134.91314870797052, 0.45009074410163574
139.19722202761844, 0.5081669691470072
145.72511344665, 0.5880217785843942
150.41705275318793, 0.6460980036297665
155.10899205972586, 0.7041742286751385
159.59736848714445, 0.7767695099818535
166.3301181854352, 0.8929219600725982
172.6550018968359, 1.0090744101633424
179.59223976006018, 1.1470054446461009
185.30550954828868, 1.2704174228675171
192.03899947523075, 1.4156079854809471
198.1601352503493, 1.5390199637023625
204.89307000580285, 1.6624319419237787
210.19810369281566, 1.771324863883851
216.52335751854204, 1.9019963702359384
224.27632735554636, 2.0399274047186973
230.19223473708004, 2.1125226860254123
237.3324803079351, 2.2141560798548134
244.67702898656088, 2.3303085299455577
250.79742453302808, 2.424682395644288
257.3255010092224, 2.511796733212346
263.445526441364, 2.5916515426497324
267.9335327544569, 2.6497277676951048
273.64550714254557, 2.7223230490018198
279.7651624603614, 2.787658802177863
